site_id,region,CELL_ID,cell_type
3797,Northern Region,38-37976,2.00
3917,Northern Region,38-39171,2.00
3917,Northern Region,38-39172,2.00
3917,Northern Region,38-39173,2.00
3919,Northern Region,38-39191,2.00
3919,Northern Region,38-39192,2.00
3919,Northern Region,38-39193,2.00
3921,Northern Region,38-39211,2.00
3921,Northern Region,38-39212,2.00
3921,Northern Region,38-39213,2.00
3921,Northern Region,38-39214,2.00
3921,Northern Region,38-39215,2.00
3921,Northern Region,38-39216,2.00
3922,Northern Region,38-39221,2.00
3922,Northern Region,38-39222,2.00
3922,Northern Region,38-39223,2.00
3922,Northern Region,38-39224,2.00
3922,Northern Region,38-39225,2.00
3922,Northern Region,38-39226,2.00
3925,Northern Region,38-39251,2.00
3925,Northern Region,38-39252,2.00
3925,Northern Region,38-39253,2.00
3925,Northern Region,38-39254,2.00
3925,Northern Region,38-39255,2.00
3925,Northern Region,38-39256,2.00
3932,Northern Region,38-39321,2.00
3932,Northern Region,38-39322,2.00
3932,Northern Region,38-39323,2.00
3932,Northern Region,38-39324,2.00
3932,Northern Region,38-39325,2.00
3932,Northern Region,38-39326,2.00
3974,Northern Region,38-39741,2.00
3974,Northern Region,38-39742,2.00
3974,Northern Region,38-39743,2.00
3995,Northern Region,38-39951,2.00
3995,Northern Region,38-39952,2.00
3995,Northern Region,38-39953,2.00
3995,Northern Region,38-39954,2.00
3995,Northern Region,38-39955,2.00
3995,Northern Region,38-39956,2.00
4115,Northern Region,38-41154,2.00
601,Northern Region,38-6011,2.00
601,Northern Region,38-6012,2.00
601,Northern Region,38-6013,2.00
601,Northern Region,38-6014,2.00
601,Northern Region,38-6015,2.00
601,Northern Region,38-6016,2.00
603,Northern Region,38-6031,2.00
603,Northern Region,38-6032,2.00
603,Northern Region,38-6033,2.00
603,Northern Region,38-6034,2.00
603,Northern Region,38-6035,2.00
603,Northern Region,38-6036,2.00
605,Northern Region,38-6051,2.00
605,Northern Region,38-6052,2.00
605,Northern Region,38-6053,2.00
605,Northern Region,38-6054,2.00
605,Northern Region,38-6055,2.00
605,Northern Region,38-6056,2.00
938,Northern Region,38-9381,2.00
938,Northern Region,38-9382,2.00
938,Northern Region,38-9383,2.00
938,Northern Region,38-9384,2.00
938,Northern Region,38-9385,2.00
938,Northern Region,38-9386,2.00
939,Northern Region,38-9391,2.00
939,Northern Region,38-9392,2.00
939,Northern Region,38-9393,2.00
939,Northern Region,38-9394,2.00
939,Northern Region,38-9395,2.00
939,Northern Region,38-9396,2.00
1755,Central Region,402-17551,2.00
1755,Central Region,402-17552,2.00
1755,Central Region,402-17553,2.00
1755,Central Region,402-17554,2.00
1755,Central Region,402-17555,2.00
1755,Central Region,402-17556,2.00
1758,Central Region,402-17581,2.00
1758,Central Region,402-17582,2.00
1758,Central Region,402-17583,2.00
1758,Central Region,402-17584,2.00
1758,Central Region,402-17585,2.00
1758,Central Region,402-17586,2.00
1801,Central Region,402-18011,2.00
1801,Central Region,402-18012,2.00
1801,Central Region,402-18013,2.00
1801,Central Region,402-18014,2.00
1801,Central Region,402-18015,2.00
1801,Central Region,402-18016,2.00
1809,Central Region,402-18091,2.00
1809,Central Region,402-18092,2.00
1809,Central Region,402-18093,2.00
1809,Central Region,402-18094,2.00
1809,Central Region,402-18095,2.00
1809,Central Region,402-18096,2.00
1812,Central Region,402-18121,2.00
1812,Central Region,402-18122,2.00
1812,Central Region,402-18123,2.00
1812,Central Region,402-18126,2.00
1816,Central Region,402-18161,2.00
1816,Central Region,402-18162,2.00
1816,Central Region,402-18163,2.00
1816,Central Region,402-18164,2.00
1816,Central Region,402-18165,2.00
1816,Central Region,402-18166,2.00
1819,Central Region,402-18191,2.00
1819,Central Region,402-18192,2.00
1819,Central Region,402-18193,2.00
1819,Central Region,402-18194,2.00
1819,Central Region,402-18195,2.00
1819,Central Region,402-18196,2.00
1827,Central Region,402-18271,2.00
1827,Central Region,402-18272,2.00
1827,Central Region,402-18273,2.00
1827,Central Region,402-18274,2.00
1827,Central Region,402-18275,2.00
1827,Central Region,402-18276,2.00
1832,Central Region,402-18321,2.00
1832,Central Region,402-18322,2.00
1832,Central Region,402-18323,2.00
1832,Central Region,402-18324,2.00
1832,Central Region,402-18325,2.00
1832,Central Region,402-18326,2.00
1839,Central Region,402-18391,2.00
1839,Central Region,402-18392,2.00
1839,Central Region,402-18393,2.00
1839,Central Region,402-18394,2.00
1839,Central Region,402-18395,2.00
1839,Central Region,402-18396,2.00
2771,Central Region,402-27711,2.00
2771,Central Region,402-27712,2.00
2771,Central Region,402-27713,2.00
2771,Central Region,402-27714,2.00
2771,Central Region,402-27715,2.00
2771,Central Region,402-27716,2.00
2772,Central Region,402-27721,2.00
2772,Central Region,402-27722,2.00
2772,Central Region,402-27723,2.00
2772,Central Region,402-27724,2.00
2772,Central Region,402-27725,2.00
2772,Central Region,402-27726,2.00
2818,Central Region,402-28181,2.00
2818,Central Region,402-28182,2.00
2818,Central Region,402-28183,2.00
2818,Central Region,402-28184,2.00
2819,Central Region,402-28191,2.00
2819,Central Region,402-28192,2.00
2819,Central Region,402-28193,2.00
2819,Central Region,402-28194,2.00
2819,Central Region,402-28195,2.00
2819,Central Region,402-28196,2.00
2882,Central Region,402-28821,2.00
2882,Central Region,402-28822,2.00
2882,Central Region,402-28823,2.00
2882,Central Region,402-28824,2.00
2882,Central Region,402-28825,2.00
2882,Central Region,402-28826,2.00
2883,Central Region,402-28831,2.00
2883,Central Region,402-28832,2.00
2883,Central Region,402-28833,2.00
2883,Central Region,402-28834,2.00
2883,Central Region,402-28835,2.00
2883,Central Region,402-28836,2.00
2886,Central Region,402-28861,2.00
2886,Central Region,402-28862,2.00
2886,Central Region,402-28863,2.00
2886,Central Region,402-28864,2.00
2886,Central Region,402-28865,2.00
2886,Central Region,402-28866,2.00
2887,Central Region,402-28871,2.00
2887,Central Region,402-28872,2.00
2887,Central Region,402-28873,2.00
2887,Central Region,402-28874,2.00
2887,Central Region,402-28875,2.00
2887,Central Region,402-28876,2.00
3870,Central Region,402-38701,2.00
3870,Central Region,402-38702,2.00
3870,Central Region,402-38703,2.00
3870,Central Region,402-38704,2.00
3870,Central Region,402-38705,2.00
3870,Central Region,402-38706,2.00
3871,Central Region,402-38711,2.00
3871,Central Region,402-38712,2.00
3871,Central Region,402-38713,2.00
3871,Central Region,402-38714,2.00
3871,Central Region,402-38715,2.00
3871,Central Region,402-38716,2.00
3881,Central Region,402-38811,2.00
3881,Central Region,402-38812,2.00
3881,Central Region,402-38813,2.00
3881,Central Region,402-38814,2.00
3881,Central Region,402-38815,2.00
3881,Central Region,402-38816,2.00
3983,Central Region,402-39831,2.00
3983,Central Region,402-39832,2.00
3983,Central Region,402-39833,2.00
4777,Central Region,402-47771,2.00
4777,Central Region,402-47772,2.00
4777,Central Region,402-47773,2.00
4777,Central Region,402-47774,2.00
4777,Central Region,402-47775,2.00
4777,Central Region,402-47776,2.00
4805,Central Region,402-48051,2.00
4805,Central Region,402-48052,2.00
4805,Central Region,402-48053,2.00
4845,Central Region,402-48451,2.00
4845,Central Region,402-48452,2.00
4845,Central Region,402-48453,2.00
4845,Central Region,402-48454,2.00
4845,Central Region,402-48455,2.00
4845,Central Region,402-48456,2.00
4878,Central Region,402-48781,2.00
4878,Central Region,402-48782,2.00
4878,Central Region,402-48783,2.00
4879,Central Region,402-48791,2.00
4879,Central Region,402-48792,2.00
4879,Central Region,402-48793,2.00
4879,Central Region,402-48794,2.00
4879,Central Region,402-48795,2.00
4879,Central Region,402-48796,2.00
756,Central Region,402-7561,2.00
756,Central Region,402-7562,2.00
756,Central Region,402-7563,2.00
756,Central Region,402-7564,2.00
756,Central Region,402-7565,2.00
756,Central Region,402-7566,2.00
762,Central Region,402-7621,2.00
762,Central Region,402-7622,2.00
762,Central Region,402-7623,2.00
762,Central Region,402-7624,2.00
762,Central Region,402-7625,2.00
762,Central Region,402-7626,2.00
763,Central Region,402-7631,2.00
763,Central Region,402-7632,2.00
763,Central Region,402-7633,2.00
763,Central Region,402-7634,2.00
763,Central Region,402-7635,2.00
763,Central Region,402-7636,2.00
805,Central Region,402-8051,2.00
805,Central Region,402-8052,2.00
805,Central Region,402-8053,2.00
805,Central Region,402-8054,2.00
805,Central Region,402-8055,2.00
805,Central Region,402-8056,2.00
857,Central Region,402-8571,2.00
857,Central Region,402-8572,2.00
857,Central Region,402-8573,2.00
857,Central Region,402-8574,2.00
857,Central Region,402-8575,2.00
857,Central Region,402-8576,2.00
862,Central Region,402-8621,2.00
862,Central Region,402-8622,2.00
862,Central Region,402-8623,2.00
862,Central Region,402-8624,2.00
862,Central Region,402-8625,2.00
862,Central Region,402-8626,2.00
1703,Central Region,404-17031,2.00
1703,Central Region,404-17032,2.00
1703,Central Region,404-17033,2.00
1703,Central Region,404-17034,2.00
1703,Central Region,404-17035,2.00
1703,Central Region,404-17036,2.00
1719,Central Region,404-17191,2.00
1719,Central Region,404-17192,2.00
1719,Central Region,404-17193,2.00
1719,Central Region,404-17194,2.00
1719,Central Region,404-17195,2.00
1719,Central Region,404-17196,2.00
1762,Central Region,404-17621,2.00
1762,Central Region,404-17622,2.00
1762,Central Region,404-17623,2.00
1762,Central Region,404-17624,2.00
1762,Central Region,404-17625,2.00
1762,Central Region,404-17626,2.00
1768,Central Region,404-17681,2.00
1768,Central Region,404-17682,2.00
1768,Central Region,404-17683,2.00
1768,Central Region,404-17684,2.00
1768,Central Region,404-17685,2.00
1768,Central Region,404-17686,2.00
1785,Central Region,404-17851,2.00
1785,Central Region,404-17852,2.00
1785,Central Region,404-17853,2.00
1785,Central Region,404-17854,2.00
1785,Central Region,404-17855,2.00
1785,Central Region,404-17856,2.00
1799,Central Region,404-17991,2.00
1799,Central Region,404-17992,2.00
1799,Central Region,404-17993,2.00
1799,Central Region,404-17994,2.00
1799,Central Region,404-17995,2.00
1799,Central Region,404-17996,2.00
1802,Central Region,404-18021,2.00
1802,Central Region,404-18022,2.00
1802,Central Region,404-18023,2.00
1802,Central Region,404-18024,2.00
1802,Central Region,404-18025,2.00
1802,Central Region,404-18026,2.00
1833,Central Region,404-18331,2.00
1833,Central Region,404-18332,2.00
1833,Central Region,404-18333,2.00
1833,Central Region,404-18334,2.00
1833,Central Region,404-18335,2.00
1833,Central Region,404-18336,2.00
1834,Central Region,404-18341,2.00
1834,Central Region,404-18342,2.00
1834,Central Region,404-18343,2.00
1834,Central Region,404-18344,2.00
1834,Central Region,404-18345,2.00
1834,Central Region,404-18346,2.00
1837,Central Region,404-18371,2.00
1837,Central Region,404-18372,2.00
1837,Central Region,404-18373,2.00
1837,Central Region,404-18374,2.00
1837,Central Region,404-18375,2.00
1837,Central Region,404-18376,2.00
1840,Central Region,404-18401,2.00
1840,Central Region,404-18402,2.00
1840,Central Region,404-18403,2.00
1840,Central Region,404-18404,2.00
1840,Central Region,404-18405,2.00
1840,Central Region,404-18406,2.00
1842,Central Region,404-18421,2.00
1842,Central Region,404-18422,2.00
1842,Central Region,404-18423,2.00
1842,Central Region,404-18424,2.00
1842,Central Region,404-18425,2.00
1842,Central Region,404-18426,2.00
1843,Central Region,404-18431,2.00
1843,Central Region,404-18432,2.00
1843,Central Region,404-18433,2.00
1843,Central Region,404-18434,2.00
1843,Central Region,404-18435,2.00
1843,Central Region,404-18436,2.00
1844,Central Region,404-18441,2.00
1844,Central Region,404-18442,2.00
1844,Central Region,404-18443,2.00
1844,Central Region,404-18444,2.00
1844,Central Region,404-18445,2.00
1844,Central Region,404-18446,2.00
1845,Central Region,404-18451,2.00
1845,Central Region,404-18452,2.00
1845,Central Region,404-18453,2.00
1845,Central Region,404-18454,2.00
1845,Central Region,404-18455,2.00
1845,Central Region,404-18456,2.00
2769,Central Region,404-27691,2.00
2769,Central Region,404-27692,2.00
2769,Central Region,404-27693,2.00
2769,Central Region,404-27694,2.00
2769,Central Region,404-27695,2.00
2769,Central Region,404-27696,2.00
2770,Central Region,404-27701,2.00
2770,Central Region,404-27702,2.00
2770,Central Region,404-27703,2.00
NULL,Central Region,404-27704,2.00
2809,Central Region,404-28091,2.00
2809,Central Region,404-28092,2.00
2809,Central Region,404-28093,2.00
2809,Central Region,404-28094,2.00
2809,Central Region,404-28095,2.00
2809,Central Region,404-28096,2.00
2813,Central Region,404-28131,2.00
2813,Central Region,404-28132,2.00
2813,Central Region,404-28133,2.00
2813,Central Region,404-28134,2.00
2813,Central Region,404-28135,2.00
2813,Central Region,404-28136,2.00
2814,Central Region,404-28141,2.00
2814,Central Region,404-28142,2.00
2814,Central Region,404-28143,2.00
2823,Central Region,404-28231,2.00
2823,Central Region,404-28232,2.00
2823,Central Region,404-28233,2.00
2823,Central Region,404-28234,2.00
2823,Central Region,404-28235,2.00
2823,Central Region,404-28236,2.00
2878,Central Region,404-28781,2.00
2878,Central Region,404-28782,2.00
2878,Central Region,404-28783,2.00
2878,Central Region,404-28784,2.00
2878,Central Region,404-28785,2.00
2878,Central Region,404-28786,2.00
2879,Central Region,404-28791,2.00
2879,Central Region,404-28792,2.00
2879,Central Region,404-28793,2.00
2880,Central Region,404-28801,2.00
2880,Central Region,404-28802,2.00
2880,Central Region,404-28803,2.00
2880,Central Region,404-28804,2.00
2880,Central Region,404-28805,2.00
2880,Central Region,404-28806,2.00
2893,Central Region,404-28931,2.00
2893,Central Region,404-28932,2.00
2893,Central Region,404-28933,2.00
3805,Central Region,404-38051,2.00
3805,Central Region,404-38052,2.00
3805,Central Region,404-38053,2.00
3805,Central Region,404-38054,2.00
3805,Central Region,404-38055,2.00
3805,Central Region,404-38056,2.00
3806,Central Region,404-38061,2.00
3806,Central Region,404-38062,2.00
3806,Central Region,404-38063,2.00
3806,Central Region,404-38064,2.00
3806,Central Region,404-38065,2.00
3806,Central Region,404-38066,2.00
3817,Central Region,404-38171,2.00
3817,Central Region,404-38172,2.00
3817,Central Region,404-38173,2.00
3982,Central Region,404-39821,2.00
3982,Central Region,404-39822,2.00
3982,Central Region,404-39823,2.00
3984,Central Region,404-39841,2.00
3984,Central Region,404-39842,2.00
3984,Central Region,404-39843,2.00
3984,Central Region,404-39844,2.00
3984,Central Region,404-39845,2.00
3984,Central Region,404-39846,2.00
4713,Central Region,404-47131,2.00
4713,Central Region,404-47132,2.00
4713,Central Region,404-47133,2.00
4713,Central Region,404-47134,2.00
4713,Central Region,404-47135,2.00
4713,Central Region,404-47136,2.00
4716,Central Region,404-47161,2.00
4716,Central Region,404-47162,2.00
4716,Central Region,404-47163,2.00
4716,Central Region,404-47164,2.00
4716,Central Region,404-47165,2.00
4716,Central Region,404-47166,2.00
NULL,Central Region,404-47181,2.00
NULL,Central Region,404-47182,2.00
NULL,Central Region,404-47183,2.00
NULL,Central Region,404-47184,2.00
NULL,Central Region,404-47185,2.00
NULL,Central Region,404-47186,2.00
4983,Central Region,404-49831,2.00
4983,Central Region,404-49832,2.00
4983,Central Region,404-49833,2.00
4983,Central Region,404-49834,2.00
4983,Central Region,404-49835,2.00
4983,Central Region,404-49836,2.00
710,Central Region,404-7101,2.00
710,Central Region,404-7102,2.00
710,Central Region,404-7103,2.00
710,Central Region,404-7104,2.00
710,Central Region,404-7105,2.00
710,Central Region,404-7106,2.00
759,Central Region,404-7591,2.00
759,Central Region,404-7592,2.00
759,Central Region,404-7593,2.00
759,Central Region,404-7594,2.00
759,Central Region,404-7595,2.00
759,Central Region,404-7596,2.00
760,Central Region,404-7601,2.00
760,Central Region,404-7602,2.00
760,Central Region,404-7603,2.00
760,Central Region,404-7604,2.00
760,Central Region,404-7605,2.00
760,Central Region,404-7606,2.00
801,Central Region,404-8011,2.00
801,Central Region,404-8012,2.00
801,Central Region,404-8013,2.00
801,Central Region,404-8014,2.00
801,Central Region,404-8015,2.00
801,Central Region,404-8016,2.00
832,Central Region,404-8321,2.00
832,Central Region,404-8322,2.00
832,Central Region,404-8323,2.00
832,Central Region,404-8324,2.00
832,Central Region,404-8325,2.00
832,Central Region,404-8326,2.00
858,Central Region,404-8581,2.00
858,Central Region,404-8582,2.00
858,Central Region,404-8583,2.00
858,Central Region,404-8584,2.00
858,Central Region,404-8585,2.00
858,Central Region,404-8586,2.00
859,Central Region,404-8591,2.00
859,Central Region,404-8592,2.00
859,Central Region,404-8593,2.00
859,Central Region,404-8594,2.00
859,Central Region,404-8595,2.00
859,Central Region,404-8596,2.00
861,Central Region,404-8611,2.00
861,Central Region,404-8612,2.00
861,Central Region,404-8613,2.00
861,Central Region,404-8614,2.00
861,Central Region,404-8615,2.00
861,Central Region,404-8616,2.00
864,Central Region,404-8641,2.00
864,Central Region,404-8642,2.00
864,Central Region,404-8643,2.00
864,Central Region,404-8644,2.00
864,Central Region,404-8645,2.00
864,Central Region,404-8646,2.00
865,Central Region,404-8651,2.00
865,Central Region,404-8652,2.00
865,Central Region,404-8653,2.00
865,Central Region,404-8654,2.00
865,Central Region,404-8655,2.00
865,Central Region,404-8656,2.00
897,Central Region,404-8971,2.00
897,Central Region,404-8972,2.00
